pl_name,hostname,default_flag,discoverymethod,disc_year,soltype,pl_orbper,pl_rade,sy_refname,rastr,ra,decstr,dec,sy_dist
KOI-94 c,KOI-94,1,Transit,2013,Published Confirmed,10.42364800,4.320,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.0520000
KOI-94 e,KOI-94,1,Transit,2013,Published Confirmed,54.32031000,6.560,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.0520000
KOI-94 d,KOI-94,1,Transit,2013,Published Confirmed,22.34298900,11.270,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186,477.0520000
KOI-984 b,KOI-984,1,Transit,2022,Published Confirmed,4.28817850,4.300,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772,252.6670000
KPS-1 b,KPS-1,1,Transit,2018,Published Confirmed,1.70629100,11.545,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h00m40.13s,165.1671980,+64d57m49.84s,64.9638452,262.7060000
Kepler-10 b,Kepler-10,1,Transit,2011,Published Confirmed,0.83749070,1.470,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842,185.5060000
Kepler-10 c,Kepler-10,1,Transit,2011,Published Confirmed,45.29430100,2.355,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842,185.5060000
Kepler-100 b,Kepler-100,1,Transit,2014,Published Confirmed,6.88705000,1.320,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394,304.6450000
Kepler-100 d,Kepler-100,1,Transit,2014,Published Confirmed,35.33310000,1.610,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394,304.6450000
Kepler-100 c,Kepler-100,1,Transit,2014,Published Confirmed,12.81590000,2.200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394,304.6450000
Kepler-1000 b,Kepler-1000,1,Transit,2016,Published Confirmed,120.01812720,4.760,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m44.51s,286.6854729,+47d05m53.50s,47.0981948,1115.6200000
Kepler-1001 c,Kepler-1001,1,Transit,2020,Published Confirmed,9.18186000,1.578,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972,928.9780000
Kepler-1001 b,Kepler-1001,1,Transit,2016,Published Confirmed,14.30511983,3.150,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972,928.9780000
Kepler-1002 b,Kepler-1002,1,Transit,2016,Published Confirmed,4.33642933,1.710,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h32m19.07s,293.0794629,+43d04m25.24s,43.0736770,408.3030000
Kepler-1003 b,Kepler-1003,1,Transit,2016,Published Confirmed,3.55485691,1.780,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m04.90s,292.0204349,+44d52m34.47s,44.8762427,941.9020000
Kepler-1004 b,Kepler-1004,1,Transit,2016,Published Confirmed,5.28789787,6.280,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m26.24s,297.3593427,+49d47m51.17s,49.7975464,1152.6800000
Kepler-1005 b,Kepler-1005,1,Transit,2016,Published Confirmed,6.49801525,1.500,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m08.62s,286.2858998,+43d19m13.83s,43.3205085,567.8060000
Kepler-1006 b,Kepler-1006,1,Transit,2016,Published Confirmed,19.76172042,1.540,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m01.01s,295.7542063,+42d32m14.30s,42.5373065,
Kepler-1007 b,Kepler-1007,1,Transit,2016,Published Confirmed,5.18500207,1.440,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m37.57s,295.9065297,+45d48m32.72s,45.8090893,
Kepler-1008 b,Kepler-1008,1,Transit,2016,Published Confirmed,12.43931193,1.280,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m11.43s,296.5476395,+44d56m30.59s,44.9418307,282.5650000
Kepler-1009 b,Kepler-1009,1,Transit,2016,Published Confirmed,11.35011917,2.170,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h51m26.37s,282.8598614,+42d39m57.00s,42.6658336,355.0190000
Kepler-101 c,Kepler-101,1,Transit,2014,Published Confirmed,6.02976000,1.250,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m01.32s,283.2555070,+48d21m18.89s,48.3552474,927.9810000
Kepler-101 b,Kepler-101,1,Transit,2014,Published Confirmed,3.48768120,5.770,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m01.32s,283.2555070,+48d21m18.89s,48.3552474,927.9810000
Kepler-1010 b,Kepler-1010,1,Transit,2016,Published Confirmed,34.26857050,2.320,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h16m46.22s,289.1926026,+44d08m57.54s,44.1493165,579.2730000
Kepler-1011 b,Kepler-1011,1,Transit,2016,Published Confirmed,5.75322197,2.870,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m36.37s,297.4015491,+46d49m26.39s,46.8239976,736.7790000
Kepler-1012 b,Kepler-1012,1,Transit,2016,Published Confirmed,5.50860439,1.290,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h17m11.09s,289.2962253,+46d27m28.76s,46.4579889,411.0770000
Kepler-1013 b,Kepler-1013,1,Transit,2016,Published Confirmed,18.93054959,2.150,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h20m59.54s,290.2481023,+44d26m07.06s,44.4352935,422.2460000
Kepler-1014 b,Kepler-1014,1,Transit,2016,Published Confirmed,16.57110363,2.390,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m29.28s,285.1219875,+44d06m37.92s,44.1105331,624.8000000
Kepler-1015 b,Kepler-1015,1,Transit,2016,Published Confirmed,16.00494214,3.550,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h31m01.75s,292.7573088,+43d25m36.64s,43.4268439,739.3570000
Kepler-1016 b,Kepler-1016,1,Transit,2016,Published Confirmed,1.95452434,2.180,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h38m27.29s,294.6136890,+45d59m04.66s,45.9846265,1402.8200000
Kepler-1016 c,Kepler-1016,1,Transit,2016,Published Confirmed,105.65513690,3.680,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h38m27.29s,294.6136890,+45d59m04.66s,45.9846265,1402.8200000
Kepler-1017 b,Kepler-1017,1,Transit,2016,Published Confirmed,7.23400469,1.990,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m52.63s,283.4692990,+40d07m57.07s,40.1325185,552.0580000
Kepler-1018 b,Kepler-1018,1,Transit,2016,Published Confirmed,49.10135140,2.580,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h54m23.22s,283.5967317,+45d24m28.32s,45.4078654,1010.0100000
Kepler-1019 b,Kepler-1019,1,Transit,2016,Published Confirmed,1.41122985,1.460,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h54m52.22s,283.7175909,+47d12m15.77s,47.2043818,194.1820000
Kepler-102 b,Kepler-102,1,Transit,2014,Published Confirmed,5.28696500,0.460,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m55.79s,281.4824731,+47d12m28.17s,47.2078263,107.7960000
Kepler-102 c,Kepler-102,1,Transit,2014,Published Confirmed,7.07139200,0.567,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m55.79s,281.4824731,+47d12m28.17s,47.2078263,107.7960000
Kepler-102 f,Kepler-102,1,Transit,2014,Published Confirmed,27.45359200,0.861,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m55.79s,281.4824731,+47d12m28.17s,47.2078263,107.7960000
Kepler-102 d,Kepler-102,1,Transit,2014,Published Confirmed,10.31176700,1.154,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m55.79s,281.4824731,+47d12m28.17s,47.2078263,107.7960000
Kepler-102 e,Kepler-102,1,Transit,2013,Published Confirmed,16.14569940,2.170,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m55.79s,281.4824731,+47d12m28.17s,47.2078263,107.7960000
Kepler-1020 b,Kepler-1020,1,Transit,2016,Published Confirmed,96.91514960,2.280,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m41.39s,292.6724710,+46d22m38.20s,46.3772776,415.3580000
Kepler-1021 b,Kepler-1021,1,Transit,2016,Published Confirmed,13.47469571,2.330,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m49.18s,295.2048999,+42d33m34.81s,42.5596699,810.0820000
Kepler-1022 b,Kepler-1022,1,Transit,2016,Published Confirmed,10.99469878,2.360,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h17m24.49s,289.3520595,+46d58m25.08s,46.9736345,420.0420000
Kepler-1023 b,Kepler-1023,1,Transit,2016,Published Confirmed,62.13877140,2.630,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h16m07.13s,289.0297232,+49d46m10.93s,49.7697034,694.1750000
Kepler-1024 b,Kepler-1024,1,Transit,2016,Published Confirmed,66.41621330,3.910,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h27m48.25s,291.9510277,+38d15m05.91s,38.2516419,1087.4000000
Kepler-1025 b,Kepler-1025,1,Transit,2016,Published Confirmed,37.32294930,1.980,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m02.45s,284.5102140,+43d57m41.63s,43.9615628,803.7760000
Kepler-1026 b,Kepler-1026,1,Transit,2016,Published Confirmed,36.51560530,2.210,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h54m25.27s,283.6053012,+39d59m52.54s,39.9979286,351.2390000
Kepler-1027 b,Kepler-1027,1,Transit,2016,Published Confirmed,1.90780520,0.890,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h10m17.08s,287.5711746,+42d48m49.74s,42.8138159,405.1040000
Kepler-1028 b,Kepler-1028,1,Transit,2016,Published Confirmed,2.51462432,1.330,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h18m22.34s,289.5931004,+49d46m52.48s,49.7812447,607.9160000
Kepler-1029 b,Kepler-1029,1,Transit,2016,Published Confirmed,4.41769648,1.260,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m31.89s,292.1328738,+41d32m50.92s,41.5474786,366.6560000
Kepler-103 b,Kepler-103,1,Transit,2014,Published Confirmed,15.96532870,3.486,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m56.29s,288.9845512,+40d03m52.15s,40.0644857,494.8320000
Kepler-103 c,Kepler-103,1,Transit,2014,Published Confirmed,179.60978000,5.450,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m56.29s,288.9845512,+40d03m52.15s,40.0644857,494.8320000
Kepler-1030 b,Kepler-1030,1,Transit,2016,Published Confirmed,19.32952416,2.480,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m43.66s,293.6819098,+45d49m03.09s,45.8175241,758.7020000
Kepler-1031 b,Kepler-1031,1,Transit,2016,Published Confirmed,1.22621732,0.870,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m21.57s,296.0898796,+48d57m19.48s,48.9554121,682.8820000
Kepler-1032 b,Kepler-1032,1,Transit,2016,Published Confirmed,3.29011795,1.870,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m43.41s,289.9308779,+40d05m51.76s,40.0977109,673.0100000
Kepler-1033 b,Kepler-1033,1,Transit,2016,Published Confirmed,7.56052806,2.510,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h55m22.82s,283.8450963,+44d36m32.49s,44.6090251,1455.5000000
Kepler-1034 b,Kepler-1034,1,Transit,2016,Published Confirmed,12.12400943,2.260,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h04m27.70s,286.1154093,+37d58m01.01s,37.9669464,654.5490000
Kepler-1035 b,Kepler-1035,1,Transit,2016,Published Confirmed,2.71407755,1.170,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h16m10.14s,289.0422430,+42d52m57.00s,42.8824991,562.1160000
Kepler-1036 b,Kepler-1036,1,Transit,2016,Published Confirmed,122.88080580,3.010,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m43.61s,295.1817093,+49d56m44.94s,49.9458172,489.4350000
Kepler-1037 b,Kepler-1037,1,Transit,2016,Published Confirmed,1.06378867,1.280,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m21.85s,296.3410342,+47d10m15.36s,47.1709335,446.9140000
Kepler-1038 c,Kepler-1038,1,Transit,2021,Published Confirmed,7.12765980,1.416,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h55m53.32s,298.9721472,+44d07m56.46s,44.1323499,584.1360000
Kepler-1038 b,Kepler-1038,1,Transit,2016,Published Confirmed,148.46033820,3.530,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h55m53.32s,298.9721472,+44d07m56.46s,44.1323499,584.1360000
Kepler-1039 b,Kepler-1039,1,Transit,2016,Published Confirmed,0.93488424,1.460,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h53m18.39s,298.3266169,+45d18m55.52s,45.3154212,306.9100000
Kepler-104 b,Kepler-104,1,Transit,2014,Published Confirmed,11.42754800,3.100,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h10m25.12s,287.6046621,+42d09m59.44s,42.1665104,400.7850000
Kepler-104 c,Kepler-104,1,Transit,2014,Published Confirmed,23.66820500,3.130,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h10m25.12s,287.6046621,+42d09m59.44s,42.1665104,400.7850000
Kepler-104 d,Kepler-104,1,Transit,2014,Published Confirmed,51.75539400,3.580,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h10m25.12s,287.6046621,+42d09m59.44s,42.1665104,400.7850000
Kepler-1040 b,Kepler-1040,1,Transit,2016,Published Confirmed,201.12140000,2.080,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m27.30s,283.1137663,+48d07m52.60s,48.1312774,482.1190000
Kepler-1041 b,Kepler-1041,1,Transit,2016,Published Confirmed,24.75764210,2.940,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m31.62s,293.8817361,+49d40m59.31s,49.6831419,1485.8200000
Kepler-1042 b,Kepler-1042,1,Transit,2016,Published Confirmed,10.13202575,2.190,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m40.55s,288.6689428,+39d49m26.38s,39.8239935,
Kepler-1043 b,Kepler-1043,1,Transit,2016,Published Confirmed,38.50533980,2.550,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h46m39.11s,281.6629579,+47d34m06.93s,47.5685927,903.3320000
Kepler-1044 b,Kepler-1044,1,Transit,2016,Published Confirmed,6.77408868,2.670,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h32m34.66s,293.1444017,+46d39m58.38s,46.6662155,1278.9600000
Kepler-1045 b,Kepler-1045,1,Transit,2016,Published Confirmed,26.41045478,2.690,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h56m43.98s,284.1832668,+45d04m26.72s,45.0740897,942.4850000
Kepler-1046 b,Kepler-1046,1,Transit,2016,Published Confirmed,14.37508035,1.710,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m01.39s,296.7558056,+46d59m53.81s,46.9982799,721.5340000
Kepler-1047 c,Kepler-1047,1,Transit,2016,Published Confirmed,3.18897601,0.990,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m35.10s,288.6462564,+50d47m20.27s,50.7889645,817.6470000
Kepler-1047 b,Kepler-1047,1,Transit,2016,Published Confirmed,56.18868870,2.090,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m35.10s,288.6462564,+50d47m20.27s,50.7889645,817.6470000
Kepler-1048 b,Kepler-1048,1,Transit,2016,Published Confirmed,6.92101021,1.610,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h47m35.59s,281.8983042,+42d09m56.56s,42.1657112,556.0060000
Kepler-1049 b,Kepler-1049,1,Transit,2016,Published Confirmed,3.27346074,0.950,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m23.27s,287.3469567,+47d46m22.47s,47.7729078,162.0060000
Kepler-105 c,Kepler-105,1,Transit,2014,Published Confirmed,7.12620000,1.310,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h11m32.94s,287.8872376,+46d16m34.04s,46.2761224,459.2230000
Kepler-105 b,Kepler-105,1,Transit,2013,Published Confirmed,5.41220000,4.810,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h11m32.94s,287.8872376,+46d16m34.04s,46.2761224,459.2230000
Kepler-1050 c,Kepler-1050,1,Transit,2016,Published Confirmed,21.12845690,1.480,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h51m42.00s,282.9249847,+48d37m35.05s,48.6264015,490.4880000
Kepler-1050 b,Kepler-1050,1,Transit,2016,Published Confirmed,15.37875460,1.600,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h51m42.00s,282.9249847,+48d37m35.05s,48.6264015,490.4880000
Kepler-1051 b,Kepler-1051,1,Transit,2016,Published Confirmed,25.96200249,3.400,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m37.95s,295.1581062,+40d53m55.75s,40.8988186,829.3430000
Kepler-1052 b,Kepler-1052,1,Transit,2016,Published Confirmed,34.85382760,2.930,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h41m22.26s,295.3427300,+46d36m07.97s,46.6022134,943.4440000
Kepler-1053 b,Kepler-1053,1,Transit,2016,Published Confirmed,2.41435165,0.980,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m40.47s,291.4186349,+39d07m38.52s,39.1273664,151.1290000
Kepler-1054 b,Kepler-1054,1,Transit,2016,Published Confirmed,4.30655689,2.630,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m24.27s,290.6011085,+44d33m22.90s,44.5563604,1090.5100000
